Screenshot 2024-09-20 231522 - Copy (7) - Copy.png,PushUps_Up,226.10982,156.90564,-484.43796,230.19928,150.3778,-500.14264,234.26395,150.10834,-500.23087,238.24495,149.74132,-500.32837,218.74783,150.8636,-500.11313,214.79286,150.88054,-500.16788,210.75217,150.8362,-500.27585,245.06058,146.16649,-470.05698,201.95528,152.7174,-471.03973,232.4705,157.40817,-460.86377,219.01653,158.56886,-461.3933,276.70352,143.23656,-372.73254,178.9264,146.94235,-360.9782,315.3359,178.93314,-340.3473,131.88281,169.88156,-336.54257,347.7853,214.36937,-378.5617,118.84116,190.9491,-363.09177,369.616,239.71092,-419.19183,107.905075,202.2218,-403.70258,355.82443,226.0879,-421.1917,116.350815,199.05173,-406.20697,345.06738,220.5383,-381.817,123.42017,194.14725,-366.46793,229.02458,94.79291,-4.6993675,192.04247,101.782234,4.6507325,239.61465,118.052124,212.69525,196.21503,125.08265,229.527,244.92798,106.404495,538.36896,217.6527,109.08628,544.05756,243.66418,102.34953,572.32495,219.48595,103.993645,577.12946,255.14644,119.99798,557.4453,228.86166,117.38871,562.70013
Screenshot 2024-09-20 231522 - Copy (7).png,PushUps_Up,226.10982,156.90564,-484.43796,230.19928,150.3778,-500.14264,234.26395,150.10834,-500.23087,238.24495,149.74132,-500.32837,218.74783,150.8636,-500.11313,214.79286,150.88054,-500.16788,210.75217,150.8362,-500.27585,245.06058,146.16649,-470.05698,201.95528,152.7174,-471.03973,232.4705,157.40817,-460.86377,219.01653,158.56886,-461.3933,276.70352,143.23656,-372.73254,178.9264,146.94235,-360.9782,315.3359,178.93314,-340.3473,131.88281,169.88156,-336.54257,347.7853,214.36937,-378.5617,118.84116,190.9491,-363.09177,369.616,239.71092,-419.19183,107.905075,202.2218,-403.70258,355.82443,226.0879,-421.1917,116.350815,199.05173,-406.20697,345.06738,220.5383,-381.817,123.42017,194.14725,-366.46793,229.02458,94.79291,-4.6993675,192.04247,101.782234,4.6507325,239.61465,118.052124,212.69525,196.21503,125.08265,229.527,244.92798,106.404495,538.36896,217.6527,109.08628,544.05756,243.66418,102.34953,572.32495,219.48595,103.993645,577.12946,255.14644,119.99798,557.4453,228.86166,117.38871,562.70013
Screenshot 2024-09-20 231522 - Copy (8).png,PushUps_Up,226.10982,156.90564,-484.43796,230.19928,150.3778,-500.14264,234.26395,150.10834,-500.23087,238.24495,149.74132,-500.32837,218.74783,150.8636,-500.11313,214.79286,150.88054,-500.16788,210.75217,150.8362,-500.27585,245.06058,146.16649,-470.05698,201.95528,152.7174,-471.03973,232.4705,157.40817,-460.86377,219.01653,158.56886,-461.3933,276.70352,143.23656,-372.73254,178.9264,146.94235,-360.9782,315.3359,178.93314,-340.3473,131.88281,169.88156,-336.54257,347.7853,214.36937,-378.5617,118.84116,190.9491,-363.09177,369.616,239.71092,-419.19183,107.905075,202.2218,-403.70258,355.82443,226.0879,-421.1917,116.350815,199.05173,-406.20697,345.06738,220.5383,-381.817,123.42017,194.14725,-366.46793,229.02458,94.79291,-4.6993675,192.04247,101.782234,4.6507325,239.61465,118.052124,212.69525,196.21503,125.08265,229.527,244.92798,106.404495,538.36896,217.6527,109.08628,544.05756,243.66418,102.34953,572.32495,219.48595,103.993645,577.12946,255.14644,119.99798,557.4453,228.86166,117.38871,562.70013
Screenshot 2024-09-20 231522 - Copy - Copy.png,PushUps_Up,226.10982,156.90564,-484.43796,230.19928,150.3778,-500.14264,234.26395,150.10834,-500.23087,238.24495,149.74132,-500.32837,218.74783,150.8636,-500.11313,214.79286,150.88054,-500.16788,210.75217,150.8362,-500.27585,245.06058,146.16649,-470.05698,201.95528,152.7174,-471.03973,232.4705,157.40817,-460.86377,219.01653,158.56886,-461.3933,276.70352,143.23656,-372.73254,178.9264,146.94235,-360.9782,315.3359,178.93314,-340.3473,131.88281,169.88156,-336.54257,347.7853,214.36937,-378.5617,118.84116,190.9491,-363.09177,369.616,239.71092,-419.19183,107.905075,202.2218,-403.70258,355.82443,226.0879,-421.1917,116.350815,199.05173,-406.20697,345.06738,220.5383,-381.817,123.42017,194.14725,-366.46793,229.02458,94.79291,-4.6993675,192.04247,101.782234,4.6507325,239.61465,118.052124,212.69525,196.21503,125.08265,229.527,244.92798,106.404495,538.36896,217.6527,109.08628,544.05756,243.66418,102.34953,572.32495,219.48595,103.993645,577.12946,255.14644,119.99798,557.4453,228.86166,117.38871,562.70013
Screenshot 2024-09-20 231522 - Copy.png,PushUps_Up,226.10982,156.90564,-484.43796,230.19928,150.3778,-500.14264,234.26395,150.10834,-500.23087,238.24495,149.74132,-500.32837,218.74783,150.8636,-500.11313,214.79286,150.88054,-500.16788,210.75217,150.8362,-500.27585,245.06058,146.16649,-470.05698,201.95528,152.7174,-471.03973,232.4705,157.40817,-460.86377,219.01653,158.56886,-461.3933,276.70352,143.23656,-372.73254,178.9264,146.94235,-360.9782,315.3359,178.93314,-340.3473,131.88281,169.88156,-336.54257,347.7853,214.36937,-378.5617,118.84116,190.9491,-363.09177,369.616,239.71092,-419.19183,107.905075,202.2218,-403.70258,355.82443,226.0879,-421.1917,116.350815,199.05173,-406.20697,345.06738,220.5383,-381.817,123.42017,194.14725,-366.46793,229.02458,94.79291,-4.6993675,192.04247,101.782234,4.6507325,239.61465,118.052124,212.69525,196.21503,125.08265,229.527,244.92798,106.404495,538.36896,217.6527,109.08628,544.05756,243.66418,102.34953,572.32495,219.48595,103.993645,577.12946,255.14644,119.99798,557.4453,228.86166,117.38871,562.70013
Screenshot 2024-09-20 231522.png,PushUps_Up,226.10982,156.90564,-484.43796,230.19928,150.3778,-500.14264,234.26395,150.10834,-500.23087,238.24495,149.74132,-500.32837,218.74783,150.8636,-500.11313,214.79286,150.88054,-500.16788,210.75217,150.8362,-500.27585,245.06058,146.16649,-470.05698,201.95528,152.7174,-471.03973,232.4705,157.40817,-460.86377,219.01653,158.56886,-461.3933,276.70352,143.23656,-372.73254,178.9264,146.94235,-360.9782,315.3359,178.93314,-340.3473,131.88281,169.88156,-336.54257,347.7853,214.36937,-378.5617,118.84116,190.9491,-363.09177,369.616,239.71092,-419.19183,107.905075,202.2218,-403.70258,355.82443,226.0879,-421.1917,116.350815,199.05173,-406.20697,345.06738,220.5383,-381.817,123.42017,194.14725,-366.46793,229.02458,94.79291,-4.6993675,192.04247,101.782234,4.6507325,239.61465,118.052124,212.69525,196.21503,125.08265,229.527,244.92798,106.404495,538.36896,217.6527,109.08628,544.05756,243.66418,102.34953,572.32495,219.48595,103.993645,577.12946,255.14644,119.99798,557.4453,228.86166,117.38871,562.70013
Screenshot 2024-09-20 231709 - Copy (2) - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (2).png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (3) - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (3).png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (4) - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (4).png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (5) - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (5).png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (6) - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (6).png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (7) - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (7).png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy (8).png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709 - Copy.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231709.png,PushUps_Up,878.3729,205.89247,-237.51044,894.8746,184.91136,-220.29639,895.13666,182.42,-220.5162,895.4989,179.3322,-220.80942,891.97894,181.4396,-274.04456,890.02893,177.09972,-274.17075,888.2067,172.28574,-274.1415,869.8259,149.33719,-115.31245,862.4164,140.47546,-353.67822,851.30945,207.4925,-190.33723,848.0654,201.24178,-259.04092,751.2156,177.22243,24.549091,684.77423,126.392204,-396.90372,688.76605,298.0669,127.911125,562.7868,278.30554,-366.35004,685.37445,426.32333,54.288887,567.8117,444.84958,-308.8382,719.37744,440.0517,31.969341,598.4205,467.8877,-368.77185,714.91345,437.47867,-15.953031,611.1681,462.04068,-354.68082,697.352,434.94873,31.542871,606.8112,454.32895,-304.7485,460.9169,256.18607,125.89416,416.66702,222.68356,-125.550415,315.42007,335.6272,289.30978,248.79712,322.38345,29.58741,163.63782,325.4938,489.55914,85.466774,355.2461,206.15814,139.73274,315.9072,507.72916,46.96604,351.21844,218.35764,155.55667,404.60544,493.54077,102.08318,427.45493,140.48607
Screenshot 2024-09-20 231800 - Copy (2) - Copy.png,PushUps_Up,171.92744,241.00053,-1067.7104,169.8649,200.11682,-1093.2579,181.60197,190.58989,-1093.2659,194.28471,179.63773,-1093.6821,143.98811,211.26564,-1049.865,137.69864,210.3613,-1050.2528,131.49774,209.31276,-1050.8353,235.0488,135.803,-1038.8239,143.09657,177.50815,-851.0357,217.06934,240.90863,-1032.5486,184.46175,255.51007,-978.2043,469.16153,185.63063,-970.37134,162.07706,209.29662,-619.1865,589.70593,477.63358,-960.02637,152.94041,440.14288,-410.78284,590.998,720.97473,-997.98694,233.21396,542.9914,-414.6544,612.17474,762.20734,-1081.4976,216.25569,567.93976,-431.36505,575.07837,750.338,-1095.2146,240.34912,571.2248,-462.68884,557.0764,731.0577,-1008.9487,260.29648,558.62787,-430.65338,599.376,417.52213,-121.31289,445.70877,412.4383,121.12084,615.5733,548.113,298.8301,359.12103,537.3878,617.4205,719.9486,511.27078,888.1739,474.50912,539.25745,1080.0599,739.07764,466.9633,951.0139,496.29733,505.8163,1131.2675,744.5747,589.35266,936.2025,505.22147,650.1355,1137.6892
Screenshot 2024-09-20 231800 - Copy (2).png,PushUps_Up,171.92744,241.00053,-1067.7104,169.8649,200.11682,-1093.2579,181.60197,190.58989,-1093.2659,194.28471,179.63773,-1093.6821,143.98811,211.26564,-1049.865,137.69864,210.3613,-1050.2528,131.49774,209.31276,-1050.8353,235.0488,135.803,-1038.8239,143.09657,177.50815,-851.0357,217.06934,240.90863,-1032.5486,184.46175,255.51007,-978.2043,469.16153,185.63063,-970.37134,162.07706,209.29662,-619.1865,589.70593,477.63358,-960.02637,152.94041,440.14288,-410.78284,590.998,720.97473,-997.98694,233.21396,542.9914,-414.6544,612.17474,762.20734,-1081.4976,216.25569,567.93976,-431.36505,575.07837,750.338,-1095.2146,240.34912,571.2248,-462.68884,557.0764,731.0577,-1008.9487,260.29648,558.62787,-430.65338,599.376,417.52213,-121.31289,445.70877,412.4383,121.12084,615.5733,548.113,298.8301,359.12103,537.3878,617.4205,719.9486,511.27078,888.1739,474.50912,539.25745,1080.0599,739.07764,466.9633,951.0139,496.29733,505.8163,1131.2675,744.5747,589.35266,936.2025,505.22147,650.1355,1137.6892
Screenshot 2024-09-20 231800 - Copy (3) - Copy.png,PushUps_Up,171.92744,241.00053,-1067.7104,169.8649,200.11682,-1093.2579,181.60197,190.58989,-1093.2659,194.28471,179.63773,-1093.6821,143.98811,211.26564,-1049.865,137.69864,210.3613,-1050.2528,131.49774,209.31276,-1050.8353,235.0488,135.803,-1038.8239,143.09657,177.50815,-851.0357,217.06934,240.90863,-1032.5486,184.46175,255.51007,-978.2043,469.16153,185.63063,-970.37134,162.07706,209.29662,-619.1865,589.70593,477.63358,-960.02637,152.94041,440.14288,-410.78284,590.998,720.97473,-997.98694,233.21396,542.9914,-414.6544,612.17474,762.20734,-1081.4976,216.25569,567.93976,-431.36505,575.07837,750.338,-1095.2146,240.34912,571.2248,-462.68884,557.0764,731.0577,-1008.9487,260.29648,558.62787,-430.65338,599.376,417.52213,-121.31289,445.70877,412.4383,121.12084,615.5733,548.113,298.8301,359.12103,537.3878,617.4205,719.9486,511.27078,888.1739,474.50912,539.25745,1080.0599,739.07764,466.9633,951.0139,496.29733,505.8163,1131.2675,744.5747,589.35266,936.2025,505.22147,650.1355,1137.6892
